DPT_CD,DPT_DSC,AGY_TYPE,OWNER_CD,OWNER_DSC,FPAP_CD,FPAP_DSC,AREA_CD,AREA_DSC,PS,MOOE,CO,NET
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.e.07.b.02.b,                                                    K0117+(-770.23) - K0117+(-75.23) = 0.7km,30,Region III,,,12600,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.e.08,                                      Pampanga 1st DEO,30,Region III,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.e.08.a,                                          Pampanga (Fourth District),30,Region III,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.e.08.a.01,                                                Baliwag - Candaba - Sta. Ana Road,30,Region III,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.e.08.a.01.a,                                                    K0071+217 - K0071+634 = 0.42km,30,Region III,,,7560,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.e.08.a.02,                                                Candaba-San Miguel Road,30,Region III,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.e.08.a.02.a,                                                    K0080+908.45 - K0081+424 = 0.345km,30,Region III,,,6216,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.e.08.b,                                          Pampanga (Third District),30,Region III,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.e.08.b.01,                                                Mt. Arayat National Park Road,30,Region III,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.e.08.b.01.a,                                                    K0090+681 - K0091+0 = 0.119km,30,Region III,,,1190,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.e.08.b.02,                                                Old Manila North Road,30,Region III,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.e.08.b.02.a,                                                    K0066+0 - K0066+359 = 0.36km,30,Region III,,,6480,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.e.08.b.02.b,                                                    K0066+359 - K0066+444 = 0.09km,30,Region III,,,1620,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.e.09,                                      Pampanga 2nd DEO,30,Region III,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.e.09.a,                                          Pampanga (Second District),30,Region III,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.e.09.a.01,                                                San Fernando - Lubao Road,30,Region III,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.e.09.a.01.a,                                                    K0075+0 - K0075+259 = 0.189km,30,Region III,,,1890,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.e.10,                                      Pampanga Sub-DEO,30,Region III,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.e.10.a,                                          Pampanga (First District),30,Region III,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.e.10.a.01,                                                Arayat - Magalang - Mabalacat Road,30,Region III,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.e.10.a.01.a,                                                    K0106+0 - K0106+312 = 0.28km,30,Region III,,,4248,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.e.10.a.02,                                                Camp Dau Road,30,Region III,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.e.10.a.02.a,                                                    K0088+172 - K0088+443 = 0.10km,30,Region III,,,1500,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.e.11,                                      Tarlac DEO,30,Region III,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.e.11.a,                                          Tarlac (First District),30,Region III,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.e.11.a.01,                                                Paniqui Poblacion Road,30,Region III,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.e.11.a.01.a,                                                    K0144+(-66) - K0144+0 = 0.07km,30,Region III,,,1260,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.e.11.a.02,                                                Paniqui - Camiling - Wawa Road,30,Region III,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.e.11.a.02.a,                                                    K0147+500 - K0147+720 = 0.22km,30,Region III,,,2200,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.e.11.a.02.b,                                                    K0149+894 - K0150+0 = 0.1km,30,Region III,,,1000,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.e.11.a.02.c,                                                    K0158+0 - K0158+740 = 0.4km,30,Region III,,,4006,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.e.11.a.02.d,                                                    K0161+49 - K0162+0 = 0.96km,30,Region III,,,9600,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.e.11.a.02.e,                                                    K0163+0 - K0163+433 = 0.43km,30,Region III,,,4300,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.e.11.b,                                          Tarlac (Second District),30,Region III,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.e.11.b.01,                                                Tarlac-San Miguel via Macabulos Road,30,Region III,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.e.11.b.01.a,                                                    K0124+0 - K0124+756 = 0.418km,30,Region III,,,7532,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.e.12,                                      Tarlac Sub-DEO,30,Region III,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.e.12.a,                                          Tarlac (Third District),30,Region III,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.e.12.a.01,                                                Concepcion - La Paz Road,30,Region III,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.e.12.a.01.a,                                                    K0118+0 - K0118+577 = 0.564km,30,Region III,,,10159,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.e.12.a.01.b,                                                    K0120+0 - K0121+0 = 0.68km,30,Region III,,,12240,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f,                                Region IV-A,41,Region IV-A,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.01,                                      Batangas 1st DEO,41,Region IV-A,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.01.a,                                          Batangas (First District),41,Region IV-A,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.01.a.01,                                                Balayan - Balibago Road,41,Region IV-A,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.01.a.01.a,                                                    K0106+(-216) - K0106+4 = 0.22km,41,Region IV-A,,,2200,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.01.a.01.b,                                                    K0107+172 - K0107+1002 = 0.83km,41,Region IV-A,,,8300,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.01.a.02,                                                Diokno Highway,41,Region IV-A,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.01.a.02.a,                                                    K0072+(-654) - K0072+726 = 0.534km,41,Region IV-A,,,9612,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.01.a.03,                                                Nasugbu - Lian - Calatagan Road,41,Region IV-A,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.01.a.03.a,                                                    K0100+0 - K0101+500 = 1.49km,41,Region IV-A,,,14900,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.02,                                      Batangas 2nd DEO,41,Region IV-A,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.02.a,                                          Batangas (Second District),41,Region IV-A,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.02.a.01,                                                Batangas - Lobo Road,41,Region IV-A,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.02.a.01.a,                                                    K0105+0 - K0105+560 = 0.56km,41,Region IV-A,,,10080,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.02.a.01.b,                                                    K0106+0 - K0106+240 = 0.24km,41,Region IV-A,,,4320,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.02.a.01.c,                                                    K0117+0 - K0117+330 = 0.33km,41,Region IV-A,,,5940,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.02.a.01.d,                                                    K0131+946 - K0133+0 = 0.625km,41,Region IV-A,,,11265,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.02.a.01.e,                                                    K0134+0 - K0134+1010 = 1.01km,41,Region IV-A,,,18180,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.02.a.02,                                                Batangas - Quezon Road,41,Region IV-A,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.02.a.02.a,                                                    K0138+24 - K0138+674 = 0.65km,41,Region IV-A,,,11700,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.02.a.02.b,                                                    K0140+622 - K0139+12 = 0.11km,41,Region IV-A,,,1980,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.02.a.03,                                                Bauan - Mabini Road,41,Region IV-A,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.02.a.03.a,                                                    K0149+022 - K0150+(-264) = 0.72km,41,Region IV-A,,,10800,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.02.a.03.b,                                                    K0149+771 - K0150+626 = 0.85km,41,Region IV-A,,,15300,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.02.a.03.c,                                                    K0150+650 - K0151+22 = 0.37km,41,Region IV-A,,,6660,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.02.a.03.d,                                                    K0151+227 - K0151+947 = 0.72km,41,Region IV-A,,,12960,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.02.a.03.e,                                                    K0154+27 - K0154+667 = 0.64km,41,Region IV-A,,,11520,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.02.a.03.f,                                                    K0154+18052 - K0154+18262 = 0.21km,41,Region IV-A,,,3780,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.02.a.03.g,                                                    K0154+19608 - K0154+20538 = 0.93km,41,Region IV-A,,,16740,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.03,                                      Batangas 3rd DEO,41,Region IV-A,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.03.a,                                          Batangas (Third District),41,Region IV-A,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.03.a.01,                                                Banay-Banay - Mojon - Cuenca Road,41,Region IV-A,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.03.a.01.a,                                                    K0092+388 - K0092+768 = 0.38km,41,Region IV-A,,,6840,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.03.a.01.b,                                                    K0093+176 - K0093+946 = 0.77km,41,Region IV-A,,,13860,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.03.a.01.c,                                                    K0094+386 - K0095+240 = 0.86km,41,Region IV-A,,,15480,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.03.a.01.d,                                                    K0097+564 - K0098+559 = 0.394km,41,Region IV-A,,,7106,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.03.a.02,                                                Lake Taal - Tagaytay Road,41,Region IV-A,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.03.a.02.a,                                                    K0065+203 - K0068+135 = 1.89km,41,Region IV-A,,,34020,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.04,                                      Batangas 4th DEO,41,Region IV-A,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.04.a,                                          Batangas (Fourth District),41,Region IV-A,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.04.a.01,                                                Batangas - Quezon Road,41,Region IV-A,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.04.a.01.a,                                                    K0127+0 - K0127+250 = 0.217km,41,Region IV-A,,,3257,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.05,                                      Cavite DEO,41,Region IV-A,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.05.a,                                          Cavite (First District),41,Region IV-A,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.05.a.01,                                                Dra. Salamanca Road,41,Region IV-A,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.05.a.01.a,                                                    K0033+860 - K0033+919 = 0.06km,41,Region IV-A,,,1080,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.05.a.01.b,                                                    K0034+(-115) - K0034+94 = 0.12km,41,Region IV-A,,,2160,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.05.a.02,                                                Julian Felipe Boulevard,41,Region IV-A,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.05.a.02.a,                                                    K0033+(-607) - K0033+3 = 0.61km,41,Region IV-A,,,10980,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.05.a.03,                                                M. Gregorio Road,41,Region IV-A,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.05.a.03.a,                                                    K0035+(-455) - K0035+265 = 0.656km,41,Region IV-A,,,11811,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.05.a.04,                                                Zapote - Salawag - Salitran Road,41,Region IV-A,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.05.a.04.a,                                                    K0019+0 - K0019+380 = 0.38km,41,Region IV-A,,,6840,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.05.b,                                          Cavite (Second District),41,Region IV-A,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.05.b.01,                                                Carmona Diversion Road,41,Region IV-A,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.05.b.01.a,                                                    K0047+(-804) - K0047+(-724) = 0.08km,41,Region IV-A,,,1440,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.05.b.02,                                                Noveleta - Rosario Diversion Road,41,Region IV-A,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.05.b.02.a,                                                    K0027+489 - K0028+268 = 0.78km,41,Region IV-A,,,14040,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.05.b.03,                                                Pala - Pala Diversion Road,41,Region IV-A,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.05.b.03.a,                                                    K0+000 - K0+400 = 0.400km,41,Region IV-A,,,7200,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.05.b.03.b,                                                    K0+400 - K0+640 = 0.240km,41,Region IV-A,,,4320,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.05.b.03.c,                                                    K0+000 - K0+290 = 0.290km,41,Region IV-A,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.05.b.03.d,                                                    K0+000 - K0+050 = 0.050km,41,Region IV-A,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.05.b.04,                                                Tejero - Gen. Trias - Amadeo - Tagaytay Road,41,Region IV-A,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.05.b.04.a,                                                    K0052+436 - K0053+99 = 0.67km,41,Region IV-A,,,12060,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.05.b.05,                                                Zapote - Salawag - Salitran Road,41,Region IV-A,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.05.b.05.a,                                                    K0027+864 - K0027+944 = 0.08km,41,Region IV-A,,,1440,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.05.b.05.b,                                                    K0028+4 - K0028+144 = 0.14km,41,Region IV-A,,,2520,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.05.b.05.c,                                                    K0029+338 - K0030+5 = 0.131km,41,Region IV-A,,,2374,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.05.b.05.d,                                                    K0030+5 - K0030+695 = 0.69km,41,Region IV-A,,,12420,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.06,                                      Cavite Sub-DEO,41,Region IV-A,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.06.a,                                          Cavite (Third District),41,Region IV-A,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.06.a.01,                                                Indang - Alfonso via Luksuhin Road,41,Region IV-A,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.06.a.01.a,                                                    K0059+947 - K0060+923 = 0.831km,41,Region IV-A,,,14974,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.06.a.02,                                                Maragondon - Magallanes - Amuyong Road,41,Region IV-A,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.06.a.02.a,                                                    K0054+-536 - K0054+-306 = 0.23km,41,Region IV-A,,,4140,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.06.a.02.b,                                                    K0056+446 - K0056+996 = 0.55km,41,Region IV-A,,,9900,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.06.a.02.c,                                                    K0057+0 - K0057+670 = 0.67km,41,Region IV-A,,,12060,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.06.a.02.d,                                                    K0071+0 - K0071+810 = 0.81km,41,Region IV-A,,,14580,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.06.a.02.e,                                                    K0075+299 - K0075+999 = 0.7km,41,Region IV-A,,,12600,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.07,                                      Laguna 1st DEO,41,Region IV-A,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.07.a,                                          Laguna (Fourth District),41,Region IV-A,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.07.a.01,                                                Paete - Famy Poblacion Road,41,Region IV-A,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.07.a.01.a,                                                    K0105+802 - K0105+892 = 0.28km,41,Region IV-A,,,5040,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.07.a.01.b,                                                    K0108+000 - K0108+082 = 0.08km,41,Region IV-A,,,1440,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.07.a.02,                                                Pagsanjan - Lucban Road,41,Region IV-A,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.07.a.02.a,                                                    K0098+390 - K0098+822 = 0.432km,41,Region IV-A,,,7776,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.07.a.02.b,                                                    K0098+964 - K0098+1038 = 0.07km,41,Region IV-A,,,1260,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.07.a.02.c,                                                    K0099+661-K0099+1000=0.339km,41,Region IV-A,,,6102,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.07.a.02.d,                                                    K0109+491-K0109+610=0.119km,41,Region IV-A,,,2142,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.07.a.03,                                                Sta. Cruz - Poblacion Road,41,Region IV-A,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.07.a.03.a,                                                    K0089+000 - K0089+232 = 0.232km,41,Region IV-A,,,4176,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.08,                                      Laguna 2nd DEO,41,Region IV-A,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.08.a,                                          Laguna (Second District),41,Region IV-A,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.08.a.01,                                                Bay Poblacion Road,41,Region IV-A,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.08.a.01.a,                                                    K0067+200 - K0067+305 = 0.105km,41,Region IV-A,,,1890,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.08.a.01.b,                                                    K0067+305 - K0067+515 = 0.210km,41,Region IV-A,,,2730,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.08.a.01.c,                                                    K0067+515 - K0067+605 = 0.256km,41,Region IV-A,,,4624,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.08.a.02,                                                Mayapa - Canlubang Cadre Road,41,Region IV-A,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.08.a.02.a,                                                    K0050+161 - K0050+351 = 0.190km,41,Region IV-A,,,3420,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.08.a.02.b,                                                    K0050+351 - K0050+690 = 0.339km,41,Region IV-A,,,6102,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.08.a.02.c,                                                    K0051+744 - K0051+923 = 0.180km,41,Region IV-A,,,3240,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.09,                                      Quezon 1st DEO,41,Region IV-A,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.02.b.02.f.09.a,                                          Quezon (First District),41,Region IV-A,,,,
