DPT_CD,DPT_DSC,AGY_TYPE,OWNER_CD,OWNER_DSC,FPAP_CD,FPAP_DSC,AREA_CD,AREA_DSC,PS,MOOE,CO,NET

ARF,Agrarian Reform Fund,SPF,ARF,Agrarian Reform Fund,C.01,        For the Requirements of the Comprehensive Agrarian Reform Program,0,CO,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.b.04.b.01,                                      Busilac - Pinto Section,11,Cordillera Administrative Region,,,10000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.b.04.b.02,                                      Pinto - Kiling (Caragasan Section),11,Cordillera Administrative Region,,,18517
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.b.04.c,                                Banaue - Mayoyao - Aguinaldo - Alfonso Lista - Isabela Boundary Road,11,Cordillera Administrative Region,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.b.04.c.01,                                      Kinakin - Dalican Section,11,Cordillera Administrative Region,,,20000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.b.04.c.02,                                      Batad Entrance - Anaba Section,11,Cordillera Administrative Region,,,25000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.b.04.c.03,                                      Anaba - Habbang Section,11,Cordillera Administrative Region,,,10000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.b.04.c.04,                                      Habbang - Poblacion - Mayoyao Section,11,Cordillera Administrative Region,,,21000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.b.04.c.05,                                      Lenneng - Galonogon Section,11,Cordillera Administrative Region,,,21000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.b.04.c.06,                                      Galonogon - Potia Section,11,Cordillera Administrative Region,,,25000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.b.04.d,                                Tabuk - Banawe via Tanudan - Barlig Road,11,Cordillera Administrative Region,,,50000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.b.04.e,                                Potia Jct. - Mt. Province Boundary Road,11,Cordillera Administrative Region,,,50000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.b.04.f,                                Potia - Aguinaldo - Mayoyao Road,11,Cordillera Administrative Region,,,50000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.b.05,                            Apayao 1st DEO,11,Cordillera Administrative Region,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.b.05.a,                                Abbut - Conner - Kabugao Road,11,Cordillera Administrative Region,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.b.05.a.01,                                      Gassud Section,11,Cordillera Administrative Region,,,25000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.b.05.a.02,                                      Turayoc Section,11,Cordillera Administrative Region,,,25000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.b.05.a.03,                                      Caglayan - Ripang - Moyomoy Section,11,Cordillera Administrative Region,,,25000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.b.05.b,                                Kabugao - Pudtol - Luna - Cagayan Boundary Road,11,Cordillera Administrative Region,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.b.05.b.01,                                      Badduat Section,11,Cordillera Administrative Region,,,25000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.b.05.b.02,                                      Lenneng Section,11,Cordillera Administrative Region,,,25021
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.b.06,                            Apayao 2nd DEO,11,Cordillera Administrative Region,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.b.06.a,                                Apayao (Calanasan) - Ilocos Norte Road,11,Cordillera Administrative Region,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.b.06.a.01,                                      Tanglagan Section,11,Cordillera Administrative Region,,,20000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.b.06.a.02,                                      Sorsoran Section,11,Cordillera Administrative Region,,,20000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.b.06.a.03,                                      Ayayao Section,11,Cordillera Administrative Region,,,20727
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.b.06.b,                                Calanasan - Claveria - Kabugao Road,11,Cordillera Administrative Region,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.b.06.b.01,                                      Luzon - Sta. Elena Section,11,Cordillera Administrative Region,,,25000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.b.06.b.02,                                      Eva Section,11,Cordillera Administrative Region,,,25000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.b.06.b.03,                                      Naguilian Section,11,Cordillera Administrative Region,,,20000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.b.06.b.04,                                      Eleazar Section,11,Cordillera Administrative Region,,,20000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.b.06.b.05,                                      Poblacion Section,11,Cordillera Administrative Region,,,20000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.b.06.b.06,                                      Magnas Section,11,Cordillera Administrative Region,,,20000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.b.07,                            Kalinga DEO,11,Cordillera Administrative Region,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.b.07.a,                                Tabuk - Banaue via Tanudan - Barlig Road,11,Cordillera Administrative Region,,,100000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.b.07.b,                                Kalinga - Abra Road,11,Cordillera Administrative Region,,,80540
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.b.07.c,                                Balbalan - Pinukpuk Road,11,Cordillera Administrative Region,,,58700
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.b.07.d,                                Mt. Province Boundary - Calanan - Pinukpuk - Abbut Road,11,Cordillera Administrative Region,,,41400
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.b.07.e,                                Lubuagan - Batong Buhay - Abra Boundary Road,11,Cordillera Administrative Region,,,30822
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.b.07.f,                                Rizal National Road (Liwan West - Babalag - Macutay Section),11,Cordillera Administrative Region,,,9460
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.b.07.g,                                Rizal National Road (Romualdez - Santor - Calaocan - San Pascual),11,Cordillera Administrative Region,,,17000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.b.07.h,                                Rizal National Road (Babalag - Kinama - San Francisco Section),11,Cordillera Administrative Region,,,16800
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.b.07.i,                                Bulanao - Paracelis Road,11,Cordillera Administrative Region,,,16900
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.b.07.j,                                Bulo National Road (Agbannawag - Bulo - Callagdao Section),11,Cordillera Administrative Region,,,15800
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.b.07.k,                                Malalao National Road (Agbannawag - Mamalao - Bulo Section),11,Cordillera Administrative Region,,,16500
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.b.08,                            Mt. Province DEO,11,Cordillera Administrative Region,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.b.08.a,                                Mt. Province - Ilocos Sur Via Tue Road,11,Cordillera Administrative Region,,,34353
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.b.08.b,                                Mt. Province - Ilocos Sur Via Kayan Road,11,Cordillera Administrative Region,,,19278
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.b.08.c,                                Jct. Talubin - Barlig - Natonin - Paracelis - Calaccad Road,11,Cordillera Administrative Region,,,169351
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.b.08.d,                                Kiling - Paracelis Road,11,Cordillera Administrative Region,,,25181
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.b.08.e,"                                Dantay - Sagada National Road (Rev. John Staunton Road), Bontoc and Sagada",11,Cordillera Administrative Region,,,50000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c,                      Region II,20,Region II,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.01,                            Batanes DEO,20,Region II,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.01.a,"                                San Vicente - Savidug - Chavayan - Sumnanga - Nakanmuan Road, (Savidug - Chavayan Section), Sabtang",20,Region II,,,15900
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.01.b,"                                Sumnanga - Nakanmuan Road, Sabtang",20,Region II,,,15100
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.01.c,"                                Mayan - Mauyen Port Road, Itbayat",20,Region II,,,4970
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.01.d,"                                Mayan - Pagananaman Port Road, Itbayat",20,Region II,,,1663
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.01.e,"                                Uyugan - Mahatao Interior Road, Mahatao",20,Region II,,,5175
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.02,                            Cagayan 1st DEO,20,Region II,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.02.a,"                                Manila North Road (Jct. Bangag - Mananguc - Paruddun Section), Aparri",20,Region II,,,45000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.02.b,"                                Jct. Gattaran - Cumao - Capissayan - Sta. Margarita - Bolos Point Road, Gattaran",20,Region II,,,15000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.02.c,"                                Cagayan Valley Agricultural Road, Lal-lo",20,Region II,,,7416
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.03,                            Cagayan 2nd DEO,20,Region II,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.03.a,                                Cadcadir - Kabugao Road,20,Region II,,,5200
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.03.b,                                Claveria - Diballo - Luzon - Cagayan Boundary Road,20,Region II,,,3048
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.03.c,                                Jct. Logac - Lasam - Gagabutan Road,20,Region II,,,23100
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.03.d,                                Cagayan - Apayao Road (Tuao-Rizal Section),20,Region II,,,19800
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.04,                            Cagayan 3rd DEO,20,Region II,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.04.a,                                Cagayan - Apayao Road,20,Region II,,,5500
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.04.b,                                Cagayan - Apayao Road (Tuao-Rizal Section),20,Region II,,,8000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.04.c,                                Penablanca - Callao Cave Road,20,Region II,,,1759
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.05,                            Isabela 1st DEO,20,Region II,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.05.a,                                Ilagan - Delfin Albano - Mallig Road,20,Region II,,,72868
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.05.b,"                                Ilagan - Bigao - Palanan Road, Ilagan",20,Region II,,,32760
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.05.c,"                                Jct National - Sta. Victoria Road, Ilagan",20,Region II,,,3420
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.05.d,                                Old CVR - San Pablo Road,20,Region II,,,2330
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.05.e,                                Cabagan - Sta. Maria Road,20,Region II,,,6500
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.06,                            Isabela 2nd DEO,20,Region II,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.06.a,                                Naguilian - San Mariano Road (Binatug Section),20,Region II,,,9700
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.06.b,                                Ilagan - Delfin Albano - Mallig Road (Olango - Mamamo Section),20,Region II,,,15900
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.06.c,                                Sta. Filomina - Old San Mariano Road,20,Region II,,,1810
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.06.d,"                                Jct. GRR Barcolan Road, Gamu, Isabela",20,Region II,,,20000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.07,                            Isabela 4th DEO,20,Region II,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.07.a,                                Jct. Ipil - Quirino Bdry. Road,20,Region II,,,18013
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.07.b,                                Jct. National - Potia Road,20,Region II,,,4000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.08,                            Nueva Vizcaya 1st DEO,20,Region II,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.08.a,                                Bambang - Kasibu - Solano Road,20,Region II,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.08.a.01,"                                      Aurora Section, Quezon",20,Region II,,,20000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.08.a.02,"                                      Darubba Section, Quezon",20,Region II,,,19740
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.08.b,"                                Papaya - Malabing - Wangal - Binugawan - Tadji - Runruno Road, Runruno Section",20,Region II,,,8600
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.09,                            Nueva Vizcaya 2nd DEO,20,Region II,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.09.a,                                Nueva Vizcaya - Pangasinan Road,20,Region II,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.09.a.01,"                                      Poblacion Section, Sta. Fe",20,Region II,,,10000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.09.a.02,"                                      Imugan Section, Sta. Fe",20,Region II,,,10000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.09.a.03,"                                      Baracbac Section, Sta. Fe",20,Region II,,,7000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.09.b,                                Aritao - Quirino Road,20,Region II,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.09.b.01,"                                      Siguem Section, Kasibu",20,Region II,,,10000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.09.b.02,"                                      Sitio Dumug Section, Kasibu",20,Region II,,,7400
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.09.b.03,"                                      Bitnong Section, Dupax del Norte",20,Region II,,,10000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.09.b.04,"                                      Bua Section, Kasibu",20,Region II,,,10000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.09.b.05,"                                      Lupa Section, Kasibu",20,Region II,,,10000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.09.b.06,"                                      Pudi Section, Kasibu",20,Region II,,,10000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.09.c,                                Pantabangan - Canili - Basal - Baler Road,20,Region II,,,10900
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.09.d,                                Bambang - Kasibu - Solano Road,20,Region II,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.09.d.01,"                                      Alloy Section, Kasibu",20,Region II,,,12248
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.09.d.02,"                                      Paduan Section, Kasibu",20,Region II,,,10000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.09.d.03,"                                      Bumolos Camp Section, Kasibu",20,Region II,,,10000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.09.d.04,"                                      Tubo Section, Kasibu",20,Region II,,,10000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.09.e,                                Papaya - Malabing - Wangal - Binugawan - Tadji - Runruno Road,20,Region II,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.09.e.01,"                                      Malabing Section, Kasibu",20,Region II,,,5000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.09.e.02,"                                      Wangal Section, Kasibu",20,Region II,,,5000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.09.e.03,"                                      Tadji Section, Kasibu",20,Region II,,,8900
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.09.e.04,"                                      Papaya Section, Kasibu",20,Region II,,,5000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.09.f,                                Jct. National Road - Bitnong - Balance - Nueva Vizcaya Boundary Road,20,Region II,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.09.f.01,"                                      Teggep Section, Dupax del Norte",20,Region II,,,18700
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.09.f.02,"                                      Binuangan Section, Dupax del Norte",20,Region II,,,10000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.10,                            Quirino DEO,20,Region II,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.10.a,                                Improvement/ Concreting along CDMA Bdry. Road and its Related Roads,20,Region II,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.10.a.01,"                                      San Marcos - Mangandingay Sections, Cabarroguis",20,Region II,,,20000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.10.a.02,"                                      San Marcos - Gundaway Sections, Cabarroguis",20,Region II,,,20000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.10.a.03,"                                      San Marcos - Gamis Sections, Cabarroguis",20,Region II,,,20000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.10.a.04,"                                      San Marcos Sections, Cabarroguis",20,Region II,,,20000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.10.a.05,"                                      Gundaway - Mangandingay Sections, Cabarroguis",20,Region II,,,20000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.10.a.06,"                                      Gundaway Sections, Cabarroguis",20,Region II,,,20000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.10.a.07,"                                      San Antonio - Cajel Sections, Diffun",20,Region II,,,16500
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.10.a.08,"                                      Aurora East - San Marcos Sections, Diffun",20,Region II,,,20000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.10.a.09,"                                      Aurora Section, Diffun",20,Region II,,,20000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.10.a.10,"                                      San Leonardo - Dungo Sections, Aglipay",20,Region II,,,16000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.10.a.11,"                                      San Leonardo - Palacian Sections, Aglipay",20,Region II,,,20000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.10.a.12,"                                      Palacian Sections, Aglipay",20,Region II,,,16000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.10.a.13,"                                      Poblacion Sur Section, Maddela",20,Region II,,,1500
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.10.a.14,"                                      Palacian - Victoria Sections, Aglipay",20,Region II,,,10000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.10.b,"                                Improvement/ Concreting along Divisoria Panang Road and its Related Roads, Maddela",20,Region II,,,10000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.10.c,"                                Improvement/ Concreting along NJR Villa Sur - San Pedro - Cabuan - Ysmael - Disimungal Road and its Related Roads, Maddela",20,Region II,,,5000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.10.d,                                Improvement/ Concreting along Ponggo - Guingin Road and its Related Roads,20,Region II,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.10.d.01,"                                      San Dionisio II - Ponggo Sections, Nagtipunan",20,Region II,,,20000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.10.d.02,"                                      San Dionisio II Section, Nagtipunan",20,Region II,,,20000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.c.10.e,"                                Improvement/ Concreting along Victoria - Kasibu Road and its Related Roads, Aglipay",20,Region II,,,5000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.d,                      Region III,30,Region III,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.d.01,                            Bataan 1st DEO,30,Region III,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.d.01.a,                                Mabatang Vicinal Road,30,Region III,,,5871
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.d.02,                            Bataan 2nd DEO,30,Region III,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.d.02.a,                                Balangan - Poblacion Road,30,Region III,,,3627
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.d.03,                            Bulacan 2nd DEO,30,Region III,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.d.03.a,"                                Sibul - Biak - na - Bato Road, 3rd District",30,Region III,,,7068
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.d.04,                            Nueva Ecija 1st DEO,30,Region III,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.d.04.a,"                                Nueva Ecija - Pangasinan Road, 1st District",30,Region III,,,25828
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.d.04.b,"                                Muñoz - Lupao Road, 2nd District",30,Region III,,,5214
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.d.04.c,"                                Bongabon - Rizal - Aurora Road, 2nd District",30,Region III,,,7920
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.d.04.d,"                                Jct. Pinagpanaan Rizal - Pantabangan Road, 2nd District",30,Region III,,,2681
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.d.05,                            Nueva Ecija 2nd DEO,30,Region III,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.d.05.a,"                                Nueva Ecija - Aurora Road, 3rd District",30,Region III,,,19995
